employee_id,performance_rating,compliance_status,bonus_percentage
EMP_04506,1,Compliant,18.81
EMP_04507,5,Compliant,15.01
EMP_04508,1,Compliant,11.22
EMP_04509,5,Compliant,6.91
EMP_04510,5,Compliant,9.81
EMP_04511,3,Compliant,10.89
EMP_04512,1,Compliant,6.16
EMP_04513,3,Compliant,12.23
EMP_04514,2,Compliant,12.47
EMP_04515,3,Compliant,13.57
EMP_04516,3,Compliant,9.56
EMP_04517,3,Compliant,7.3
EMP_04518,1,Compliant,4.38
EMP_04519,3,Compliant,14.48
EMP_04520,2,Compliant,14.31
EMP_04521,2,Compliant,9.33
EMP_04522,1,Non-Compliant,6.92
EMP_04523,4,Compliant,11.15
EMP_04524,3,Compliant,10.78
EMP_04525,4,Compliant,6.87
EMP_04526,2,Compliant,19.3
EMP_04527,3,Compliant,7.06
EMP_04528,3,Compliant,4.77
EMP_04529,5,Non-Compliant,12.3
EMP_04530,4,Compliant,7.9
EMP_04531,3,Compliant,6.88
EMP_04532,2,Compliant,9.23
EMP_04533,5,Non-Compliant,9.41
EMP_04534,5,Compliant,8.97
EMP_04535,2,Compliant,15.95
EMP_04536,2,Compliant,10.3
EMP_04537,4,Compliant,7.61
EMP_04538,1,Compliant,9.74
EMP_04539,4,Compliant,12.72
EMP_04540,4,Non-Compliant,11.03
EMP_04541,4,Compliant,8.65
EMP_04542,2,Compliant,10.52
EMP_04543,5,Compliant,8.36
EMP_04544,2,Compliant,6.23
EMP_04545,2,Compliant,4.69
EMP_04546,4,Compliant,8.41
EMP_04547,3,Compliant,10.32
EMP_04548,1,Compliant,10.1
EMP_04549,1,Compliant,4.25
EMP_04550,2,Compliant,9.11
EMP_04551,1,Compliant,7.73
EMP_04552,3,Compliant,6.66
EMP_04553,2,Compliant,16.87
EMP_04554,4,Compliant,13.4
EMP_04555,1,Non-Compliant,7.25
EMP_04556,4,Compliant,5.26
EMP_04557,5,Compliant,5.99
EMP_04558,5,Compliant,10.73
EMP_04559,4,Non-Compliant,11.17
EMP_04560,4,Compliant,5.79
EMP_04561,5,Compliant,10.87
EMP_04562,3,Compliant,13.76
EMP_04563,3,Compliant,10.96
EMP_04564,5,Compliant,8.91
EMP_04565,1,Compliant,10.74
EMP_04566,4,Non-Compliant,13.21
EMP_04567,5,Non-Compliant,10.94
EMP_04568,3,Compliant,8.55
EMP_04569,3,Compliant,15.81
EMP_04570,3,Compliant,12.24
EMP_04571,2,Compliant,5.15
EMP_04572,5,Compliant,5.88
EMP_04573,3,Compliant,13.91
EMP_04574,2,Non-Compliant,12.08
EMP_04575,5,Compliant,6.52
EMP_04576,5,Compliant,3.96
EMP_04577,1,Compliant,16.56
EMP_04578,5,Compliant,11.11
EMP_04579,5,Compliant,13.26
EMP_04580,3,Compliant,2.03
EMP_04581,4,Compliant,16.01
EMP_04582,2,Compliant,20.23
EMP_04583,3,Compliant,17.75
EMP_04584,3,Compliant,6.84
EMP_04585,5,Compliant,5.26
EMP_04586,2,Compliant,0.0
EMP_04587,5,Compliant,16.68
EMP_04588,5,Compliant,16.75
EMP_04589,5,Compliant,9.54
EMP_04590,5,Compliant,13.19
EMP_04591,3,Compliant,15.95
EMP_04592,4,Compliant,22.78
EMP_04593,3,Compliant,7.18
EMP_04594,1,Compliant,10.21
EMP_04595,2,Compliant,19.62
EMP_04596,3,Compliant,12.0
EMP_04597,2,Non-Compliant,7.81
EMP_04598,2,Non-Compliant,4.89
EMP_04599,1,Compliant,16.69
EMP_04600,2,Compliant,4.87
EMP_04601,3,Compliant,11.21
EMP_04602,4,Non-Compliant,10.89
EMP_04603,3,Compliant,10.34
EMP_04604,2,Compliant,2.29
EMP_04605,4,Compliant,18.76
EMP_04606,2,Compliant,9.13
EMP_04607,4,Compliant,14.34
EMP_04608,5,Non-Compliant,12.51
EMP_04609,5,Compliant,5.39
EMP_04610,5,Compliant,12.12
EMP_04611,5,Compliant,0.0
EMP_04612,2,Compliant,11.62
EMP_04613,5,Compliant,7.1
EMP_04614,3,Non-Compliant,6.22
EMP_04615,1,Compliant,18.14
EMP_04616,4,Compliant,13.6
EMP_04617,3,Compliant,12.96
EMP_04618,5,Compliant,5.52
EMP_04619,1,Compliant,0.0
EMP_04620,5,Compliant,18.42
EMP_04621,4,Compliant,15.88
EMP_04622,1,Compliant,10.18
EMP_04623,4,Compliant,6.91
EMP_04624,2,Compliant,12.48
EMP_04625,5,Compliant,17.01
EMP_04626,5,Compliant,12.63
EMP_04627,3,Compliant,9.07
EMP_04628,2,Compliant,8.69
EMP_04629,2,Compliant,5.51
EMP_04630,1,Compliant,2.63
EMP_04631,2,Non-Compliant,3.43
EMP_04632,5,Compliant,5.54
EMP_04633,1,Compliant,7.52
EMP_04634,1,Compliant,9.89
EMP_04635,2,Compliant,11.04
EMP_04636,5,Non-Compliant,7.89
EMP_04637,5,Compliant,13.09
EMP_04638,1,Compliant,6.34
EMP_04639,2,Compliant,7.16
EMP_04640,5,Compliant,15.04
EMP_04641,5,Compliant,11.14
EMP_04642,1,Compliant,10.26
EMP_04643,2,Compliant,8.55
EMP_04644,1,Compliant,5.79
EMP_04645,4,Compliant,12.68
EMP_04646,3,Compliant,17.39
EMP_04647,2,Compliant,7.5
EMP_04648,3,Compliant,2.83
EMP_04649,5,Non-Compliant,10.2
EMP_04650,5,Non-Compliant,4.61
EMP_04651,5,Compliant,16.87
EMP_04652,1,Compliant,12.85
EMP_04653,5,Compliant,8.55
EMP_04654,5,Compliant,14.65
EMP_04655,3,Compliant,19.1
EMP_04656,3,Compliant,4.62
EMP_04657,5,Non-Compliant,6.94
EMP_04658,1,Compliant,11.01
EMP_04659,5,Compliant,21.48
EMP_04660,5,Non-Compliant,8.61
EMP_04661,3,Compliant,15.28
EMP_04662,5,Compliant,0.27
EMP_04663,5,Compliant,11.12
EMP_04664,3,Compliant,9.42
EMP_04665,4,Compliant,27.23
EMP_04666,3,Compliant,11.01
EMP_04667,1,Compliant,3.03
EMP_04668,1,Compliant,7.12
EMP_04669,2,Compliant,7.25
EMP_04670,4,Compliant,7.61
EMP_04671,5,Compliant,8.46
EMP_04672,3,Compliant,11.65
EMP_04673,1,Compliant,15.92
EMP_04674,5,Compliant,13.06
EMP_04675,4,Compliant,10.91
EMP_04676,3,Compliant,5.93
EMP_04677,5,Compliant,11.28
EMP_04678,5,Compliant,8.95
EMP_04679,5,Compliant,8.33
EMP_04680,3,Compliant,12.37
EMP_04681,4,Compliant,5.98
EMP_04682,3,Compliant,8.86
EMP_04683,2,Compliant,1.94
EMP_04684,5,Compliant,12.62
EMP_04685,1,Compliant,8.24
EMP_04686,3,Non-Compliant,12.8
EMP_04687,4,Non-Compliant,1.73
EMP_04688,2,Compliant,14.1
EMP_04689,2,Compliant,9.27
EMP_04690,1,Compliant,12.51
EMP_04691,5,Compliant,9.77
EMP_04692,2,Compliant,18.99
EMP_04693,3,Compliant,12.25
EMP_04694,1,Compliant,4.89
EMP_04695,3,Compliant,4.36
EMP_04696,2,Compliant,14.29
EMP_04697,5,Compliant,1.79
EMP_04698,2,Compliant,8.39
EMP_04699,2,Compliant,12.35
EMP_04700,2,Non-Compliant,12.79
EMP_04701,1,Compliant,9.64
EMP_04702,5,Compliant,10.01
EMP_04703,3,Compliant,9.23
EMP_04704,2,Compliant,11.65
EMP_04705,1,Compliant,9.82
EMP_04706,4,Compliant,9.36
EMP_04707,4,Compliant,8.14
EMP_04708,5,Compliant,0.0
EMP_04709,3,Compliant,13.33
EMP_04710,1,Compliant,11.69
EMP_04711,5,Compliant,7.43
EMP_04712,4,Compliant,13.1
EMP_04713,5,Compliant,12.61
EMP_04714,3,Compliant,19.1
EMP_04715,5,Compliant,7.71
EMP_04716,2,Compliant,19.54
EMP_04717,4,Compliant,2.82
EMP_04718,3,Compliant,18.31
EMP_04719,4,Compliant,8.22
EMP_04720,2,Compliant,8.93
EMP_04721,5,Compliant,2.85
EMP_04722,1,Compliant,9.3
EMP_04723,2,Compliant,10.66
EMP_04724,5,Compliant,14.09
EMP_04725,1,Compliant,3.23
EMP_04726,2,Compliant,5.62
EMP_04727,1,Compliant,8.67
EMP_04728,2,Compliant,7.54
EMP_04729,1,Compliant,4.81
EMP_04730,3,Compliant,16.72
EMP_04731,5,Compliant,15.32
EMP_04732,2,Non-Compliant,12.4
EMP_04733,1,Compliant,0.0
EMP_04734,5,Compliant,7.83
EMP_04735,1,Compliant,11.2
EMP_04736,4,Compliant,3.98
EMP_04737,1,Compliant,19.29
EMP_04738,3,Compliant,8.68
EMP_04739,3,Compliant,0.0
EMP_04740,1,Non-Compliant,7.23
EMP_04741,1,Compliant,15.75
EMP_04742,4,Compliant,4.07
EMP_04743,1,Compliant,9.92
EMP_04744,2,Compliant,15.38
EMP_04745,1,Compliant,5.07
EMP_04746,2,Compliant,11.28
EMP_04747,4,Compliant,11.21
EMP_04748,5,Non-Compliant,4.71
EMP_04749,5,Non-Compliant,15.22
EMP_04750,4,Compliant,10.74
EMP_04751,4,Compliant,11.4
EMP_04752,2,Compliant,5.24
EMP_04753,1,Compliant,4.88
EMP_04754,5,Compliant,6.29
EMP_04755,4,Compliant,2.1
EMP_04756,5,Non-Compliant,11.44
EMP_04757,2,Compliant,15.58
EMP_04758,2,Non-Compliant,15.21
EMP_04759,2,Non-Compliant,10.39
EMP_04760,4,Compliant,12.27
EMP_04761,1,Compliant,13.32
EMP_04762,1,Compliant,10.04
EMP_04763,2,Compliant,6.9
EMP_04764,3,Compliant,10.03
EMP_04765,2,Compliant,10.14
EMP_04766,5,Compliant,2.03
EMP_04767,1,Compliant,18.66
EMP_04768,3,Compliant,11.5
EMP_04769,4,Compliant,10.99
EMP_04770,2,Compliant,17.66
EMP_04771,3,Compliant,3.25
EMP_04772,2,Compliant,15.3
EMP_04773,1,Compliant,9.41
EMP_04774,1,Compliant,14.41
EMP_04775,2,Compliant,13.25
EMP_04776,1,Compliant,5.16
EMP_04777,1,Compliant,13.56
EMP_04778,3,Compliant,20.06
EMP_04779,4,Compliant,0.63
EMP_04780,4,Compliant,14.5
EMP_04781,4,Compliant,16.15
EMP_04782,1,Compliant,11.94
EMP_04783,4,Compliant,5.32
EMP_04784,4,Non-Compliant,6.29
EMP_04785,3,Compliant,9.77
EMP_04786,2,Compliant,9.44
EMP_04787,2,Compliant,10.72
EMP_04788,3,Compliant,7.19
EMP_04789,4,Compliant,17.97
EMP_04790,2,Non-Compliant,0.0
EMP_04791,4,Non-Compliant,9.18
EMP_04792,5,Compliant,14.28
EMP_04793,1,Compliant,10.87
EMP_04794,4,Compliant,14.01
EMP_04795,4,Compliant,11.64
EMP_04796,2,Compliant,3.16
EMP_04797,3,Compliant,11.3
EMP_04798,5,Compliant,8.89
EMP_04799,3,Compliant,6.79
EMP_04800,5,Non-Compliant,14.78
EMP_04801,4,Compliant,8.99
EMP_04802,2,Compliant,3.17
EMP_04803,5,Compliant,14.61
EMP_04804,3,Compliant,13.05
EMP_04805,2,Compliant,15.29
EMP_04806,2,Compliant,11.7
EMP_04807,4,Compliant,9.19
EMP_04808,5,Compliant,2.73
EMP_04809,2,Compliant,3.93
EMP_04810,5,Compliant,15.33
EMP_04811,1,Compliant,5.41
EMP_04812,3,Compliant,21.53
EMP_04813,5,Compliant,12.72
EMP_04814,2,Compliant,4.37
EMP_04815,1,Compliant,6.37
EMP_04816,3,Compliant,6.84
EMP_04817,4,Compliant,14.98
EMP_04818,5,Compliant,14.98
EMP_04819,5,Compliant,14.75
EMP_04820,3,Compliant,15.5
EMP_04821,3,Compliant,12.64
EMP_04822,3,Compliant,7.04
EMP_04823,4,Compliant,14.85
EMP_04824,2,Non-Compliant,17.17
EMP_04825,5,Compliant,9.68
EMP_04826,1,Compliant,12.59
EMP_04827,2,Compliant,12.6
EMP_04828,1,Compliant,5.35
EMP_04829,1,Compliant,5.81
EMP_04830,1,Compliant,12.0
EMP_04831,5,Compliant,8.97
EMP_04832,4,Compliant,5.48
EMP_04833,5,Non-Compliant,13.11
EMP_04834,5,Compliant,7.29
EMP_04835,5,Compliant,13.84
EMP_04836,1,Compliant,12.03
EMP_04837,1,Compliant,2.8
EMP_04838,2,Compliant,24.09
EMP_04839,2,Compliant,1.34
EMP_04840,5,Compliant,1.41
EMP_04841,5,Compliant,12.46
EMP_04842,2,Compliant,14.56
EMP_04843,1,Compliant,17.74
EMP_04844,5,Non-Compliant,9.56
EMP_04845,2,Compliant,10.82
EMP_04846,3,Compliant,4.81
EMP_04847,2,Compliant,9.34
EMP_04848,5,Compliant,18.34
EMP_04849,2,Compliant,6.38
EMP_04850,2,Compliant,1.51
EMP_04851,1,Compliant,17.31
EMP_04852,2,Compliant,4.89
EMP_04853,4,Non-Compliant,12.86
EMP_04854,2,Compliant,10.88
EMP_04855,4,Non-Compliant,8.18
EMP_04856,4,Compliant,15.26
EMP_04857,1,Compliant,7.53
EMP_04858,3,Compliant,4.96
EMP_04859,1,Compliant,11.08
EMP_04860,3,Compliant,10.92
EMP_04861,1,Compliant,10.56
EMP_04862,4,Compliant,11.76
EMP_04863,4,Non-Compliant,5.99
EMP_04864,5,Compliant,5.41
EMP_04865,2,Compliant,14.53
EMP_04866,1,Compliant,14.91
EMP_04867,3,Compliant,6.14
EMP_04868,3,Compliant,9.41
EMP_04869,5,Compliant,12.66
EMP_04870,5,Compliant,10.87
EMP_04871,4,Compliant,12.43
EMP_04872,2,Compliant,1.66
EMP_04873,3,Compliant,17.42
EMP_04874,4,Compliant,7.82
EMP_04875,3,Compliant,13.94
EMP_04876,2,Compliant,10.01
EMP_04877,5,Compliant,5.15
EMP_04878,1,Compliant,0.0
EMP_04879,2,Compliant,5.65
EMP_04880,4,Non-Compliant,4.13
EMP_04881,1,Compliant,11.22
EMP_04882,3,Compliant,23.4
EMP_04883,2,Compliant,4.06
EMP_04884,4,Non-Compliant,8.31
EMP_04885,4,Compliant,7.23
EMP_04886,1,Compliant,9.21
EMP_04887,3,Compliant,10.58
EMP_04888,5,Compliant,5.98
EMP_04889,2,Compliant,14.25
EMP_04890,2,Compliant,5.88
EMP_04891,2,Compliant,7.28
EMP_04892,3,Compliant,7.23
EMP_04893,1,Compliant,11.67
EMP_04894,2,Compliant,6.84
EMP_04895,2,Compliant,15.86
EMP_04896,3,Compliant,14.07
EMP_04897,3,Compliant,11.39
EMP_04898,3,Compliant,14.06
EMP_04899,1,Compliant,11.76
EMP_04900,1,Non-Compliant,1.9
EMP_04901,2,Compliant,16.21
EMP_04902,5,Compliant,6.89
EMP_04903,1,Compliant,11.69
EMP_04904,3,Compliant,0.0
EMP_04905,5,Compliant,2.16
EMP_04906,5,Compliant,9.07
EMP_04907,5,Compliant,5.69
EMP_04908,3,Compliant,13.46
EMP_04909,2,Non-Compliant,6.66
EMP_04910,5,Compliant,0.0
EMP_04911,5,Compliant,11.89
EMP_04912,2,Compliant,5.35
EMP_04913,3,Compliant,12.65
EMP_04914,5,Compliant,14.62
EMP_04915,5,Compliant,5.06
EMP_04916,3,Compliant,12.4
EMP_04917,1,Compliant,15.41
EMP_04918,1,Compliant,2.99
EMP_04919,3,Compliant,19.25
EMP_04920,5,Compliant,9.81
EMP_04921,4,Compliant,8.37
EMP_04922,5,Compliant,10.61
EMP_04923,4,Compliant,8.66
EMP_04924,1,Compliant,9.45
EMP_04925,4,Compliant,7.7
EMP_04926,1,Compliant,7.82
EMP_04927,5,Compliant,3.35
EMP_04928,3,Compliant,5.85
EMP_04929,2,Compliant,19.02
EMP_04930,1,Compliant,0.38
EMP_04931,4,Compliant,9.96
EMP_04932,4,Compliant,13.85
EMP_04933,4,Compliant,6.92
EMP_04934,2,Compliant,7.28
EMP_04935,2,Compliant,16.46
EMP_04936,1,Compliant,11.78
EMP_04937,1,Non-Compliant,13.12
EMP_04938,5,Non-Compliant,2.68
EMP_04939,4,Compliant,6.71
EMP_04940,2,Compliant,8.49
EMP_04941,3,Compliant,13.9
EMP_04942,3,Compliant,1.37
EMP_04943,3,Compliant,1.48
EMP_04944,2,Non-Compliant,3.86
EMP_04945,1,Compliant,3.5
EMP_04946,4,Compliant,5.11
EMP_04947,4,Compliant,7.37
EMP_04948,4,Compliant,2.71
EMP_04949,3,Compliant,15.25
EMP_04950,2,Compliant,9.29
EMP_04951,3,Compliant,14.1
EMP_04952,3,Compliant,18.85
EMP_04953,5,Compliant,10.68
EMP_04954,5,Compliant,7.62
EMP_04955,3,Compliant,6.39
EMP_04956,3,Non-Compliant,4.12
EMP_04957,4,Non-Compliant,9.32
EMP_04958,4,Compliant,14.78
EMP_04959,2,Compliant,3.28
EMP_04960,5,Compliant,7.38
EMP_04961,2,Compliant,16.22
EMP_04962,3,Compliant,9.71
EMP_04963,5,Compliant,12.65
EMP_04964,3,Compliant,1.08
EMP_04965,3,Compliant,9.15
EMP_04966,4,Compliant,10.56
EMP_04967,1,Compliant,4.51
EMP_04968,1,Compliant,2.65
EMP_04969,2,Compliant,5.52
EMP_04970,5,Compliant,3.04
EMP_04971,5,Compliant,0.18
EMP_04972,3,Compliant,13.92
EMP_04973,5,Compliant,9.5
EMP_04974,5,Compliant,11.57
EMP_04975,4,Compliant,7.78
EMP_04976,5,Compliant,5.77
EMP_04977,3,Compliant,5.21
EMP_04978,2,Compliant,6.17
EMP_04979,3,Compliant,5.18
EMP_04980,2,Compliant,8.13
EMP_04981,1,Compliant,8.01
EMP_04982,5,Compliant,3.35
EMP_04983,2,Compliant,8.62
EMP_04984,5,Compliant,3.26
EMP_04985,1,Compliant,11.16
EMP_04986,2,Compliant,11.78
EMP_04987,5,Compliant,8.09
EMP_04988,2,Compliant,10.25
EMP_04989,4,Compliant,4.35
EMP_04990,4,Compliant,9.9
EMP_04991,1,Compliant,10.67
EMP_04992,4,Compliant,10.35
EMP_04993,5,Compliant,8.98
EMP_04994,3,Compliant,7.92
EMP_04995,1,Compliant,5.01
EMP_04996,1,Non-Compliant,18.66
EMP_04997,3,Compliant,8.72
EMP_04998,1,Compliant,12.89
EMP_04999,1,Compliant,9.73
EMP_05000,3,Non-Compliant,7.46
EMP_05001,3,Compliant,2.83
EMP_05002,3,Compliant,14.68
EMP_05003,5,Compliant,21.44
EMP_05004,1,Compliant,7.56
EMP_05005,5,Non-Compliant,1.3
EMP_05006,1,Compliant,10.76
EMP_05007,5,Compliant,1.34
EMP_05008,2,Compliant,19.8
EMP_05009,4,Compliant,12.99
EMP_05010,5,Compliant,11.9
EMP_05011,1,Compliant,11.87
EMP_05012,3,Compliant,7.57
EMP_05013,4,Compliant,12.45
EMP_05014,5,Compliant,18.73
EMP_05015,3,Compliant,14.32
EMP_05016,2,Compliant,9.85
EMP_05017,1,Compliant,12.44
EMP_05018,1,Compliant,7.64
EMP_05019,5,Compliant,6.95
EMP_05020,2,Compliant,9.52
EMP_05021,1,Compliant,0.28
EMP_05022,3,Compliant,11.28
EMP_05023,4,Compliant,10.8
EMP_05024,1,Compliant,7.34
EMP_05025,1,Compliant,0.0
EMP_05026,4,Compliant,5.86
EMP_05027,4,Compliant,7.2
EMP_05028,2,Compliant,0.0
EMP_05029,1,Compliant,13.24
EMP_05030,1,Compliant,16.73
EMP_05031,4,Compliant,8.82
EMP_05032,4,Compliant,9.44
EMP_05033,1,Compliant,10.76
EMP_05034,5,Compliant,7.13
EMP_05035,4,Compliant,12.16
EMP_05036,5,Non-Compliant,16.17
EMP_05037,2,Non-Compliant,9.62
EMP_05038,3,Non-Compliant,10.71
EMP_05039,4,Compliant,9.2
EMP_05040,3,Compliant,5.24
EMP_05041,1,Non-Compliant,13.63
EMP_05042,4,Compliant,9.62
EMP_05043,5,Compliant,8.74
EMP_05044,4,Compliant,12.89
EMP_05045,2,Compliant,10.68
EMP_05046,2,Compliant,0.63
EMP_05047,3,Compliant,12.74
EMP_05048,4,Compliant,4.54
EMP_05049,4,Compliant,14.22
EMP_05050,1,Compliant,8.09
EMP_05051,1,Compliant,12.18
EMP_05052,3,Compliant,9.92
EMP_05053,1,Compliant,12.36
EMP_05054,1,Compliant,10.79
EMP_05055,4,Compliant,7.52
EMP_05056,2,Compliant,3.8
EMP_05057,5,Compliant,9.25
EMP_05058,4,Non-Compliant,12.4
EMP_05059,1,Compliant,11.71
EMP_05060,2,Compliant,12.94
EMP_05061,2,Compliant,15.01
EMP_05062,3,Compliant,8.55
EMP_05063,3,Compliant,5.49
EMP_05064,1,Non-Compliant,12.45
EMP_05065,1,Non-Compliant,7.8
EMP_05066,3,Compliant,14.13
EMP_05067,4,Compliant,6.51
EMP_05068,5,Non-Compliant,4.35
EMP_05069,2,Compliant,5.35
EMP_05070,4,Compliant,1.93
EMP_05071,3,Compliant,12.64
EMP_05072,5,Compliant,6.34
EMP_05073,4,Non-Compliant,11.98
EMP_05074,3,Compliant,10.4
EMP_05075,5,Compliant,10.16
EMP_05076,4,Compliant,14.01
EMP_05077,1,Compliant,6.83
EMP_05078,3,Compliant,27.78
EMP_05079,2,Compliant,13.65
EMP_05080,2,Compliant,16.95
EMP_05081,4,Compliant,20.46
EMP_05082,3,Compliant,10.78
EMP_05083,2,Non-Compliant,16.07
EMP_05084,5,Compliant,11.4
EMP_05085,4,Non-Compliant,13.68
EMP_05086,3,Compliant,0.0
EMP_05087,2,Compliant,4.98
EMP_05088,2,Compliant,15.8
EMP_05089,3,Compliant,18.39
EMP_05090,5,Compliant,15.85
EMP_05091,2,Compliant,6.4
EMP_05092,3,Compliant,15.51
EMP_05093,2,Compliant,12.1
EMP_05094,5,Compliant,7.87
EMP_05095,4,Compliant,11.5
EMP_05096,5,Compliant,10.92
EMP_05097,3,Compliant,11.26
EMP_05098,2,Compliant,21.04
EMP_05099,3,Non-Compliant,5.95
EMP_05100,2,Compliant,0.0
EMP_05101,2,Compliant,12.34
EMP_05102,1,Compliant,14.97
EMP_05103,3,Compliant,9.46
EMP_05104,4,Compliant,10.12
EMP_05105,3,Compliant,1.07
EMP_05106,1,Compliant,13.11
EMP_05107,5,Compliant,4.58
EMP_05108,4,Compliant,3.65
EMP_05109,5,Compliant,11.33
EMP_05110,4,Compliant,9.61
EMP_05111,1,Compliant,4.24
EMP_05112,1,Compliant,0.15
EMP_05113,3,Non-Compliant,11.6
EMP_05114,1,Compliant,10.52
EMP_05115,4,Compliant,19.68
EMP_05116,1,Compliant,5.07
EMP_05117,2,Compliant,3.95
EMP_05118,5,Non-Compliant,11.18
EMP_05119,5,Compliant,10.16
EMP_05120,1,Compliant,10.97
EMP_05121,2,Non-Compliant,19.34
EMP_05122,5,Compliant,6.81
EMP_05123,1,Compliant,17.11
EMP_05124,2,Compliant,5.46
EMP_05125,4,Compliant,9.01
EMP_05126,4,Compliant,13.56
EMP_05127,3,Compliant,7.19
EMP_05128,4,Compliant,5.2
EMP_05129,4,Compliant,6.01
EMP_05130,1,Compliant,11.03
EMP_05131,5,Compliant,6.63
EMP_05132,2,Compliant,2.56
EMP_05133,1,Compliant,8.98
EMP_05134,3,Compliant,9.36
EMP_05135,4,Compliant,15.6
EMP_05136,2,Compliant,3.57
EMP_05137,3,Compliant,10.89
EMP_05138,1,Compliant,8.56
EMP_05139,2,Compliant,18.11
EMP_05140,5,Compliant,14.27
EMP_05141,5,Compliant,12.71
EMP_05142,4,Compliant,6.3
EMP_05143,4,Compliant,16.46
EMP_05144,2,Compliant,12.82
EMP_05145,4,Compliant,6.13
EMP_05146,3,Compliant,13.62
EMP_05147,5,Compliant,12.09
EMP_05148,3,Compliant,9.06
EMP_05149,1,Non-Compliant,3.67
EMP_05150,5,Compliant,10.39
EMP_05151,5,Compliant,15.37
EMP_05152,5,Compliant,11.21
EMP_05153,1,Compliant,10.89
EMP_05154,4,Compliant,6.43
EMP_05155,4,Compliant,4.89
EMP_05156,4,Compliant,11.06
EMP_05157,1,Compliant,3.62
EMP_05158,3,Compliant,11.09
EMP_05159,5,Compliant,13.41
EMP_05160,1,Compliant,15.85
EMP_05161,4,Compliant,9.44
EMP_05162,1,Compliant,15.51
EMP_05163,4,Compliant,20.91
EMP_05164,2,Non-Compliant,10.81
EMP_05165,5,Compliant,10.64
EMP_05166,3,Compliant,10.86
EMP_05167,4,Compliant,11.79
EMP_05168,4,Compliant,13.52
EMP_05169,5,Compliant,5.2
EMP_05170,1,Compliant,17.01
EMP_05171,5,Compliant,0.7
EMP_05172,1,Compliant,8.33
EMP_05173,2,Compliant,4.11
EMP_05174,2,Compliant,11.68
EMP_05175,4,Non-Compliant,4.51
EMP_05176,4,Compliant,8.41
EMP_05177,4,Compliant,4.4
EMP_05178,3,Compliant,3.87
EMP_05179,2,Compliant,5.3
EMP_05180,4,Compliant,10.92
EMP_05181,2,Compliant,4.65
EMP_05182,4,Compliant,10.28
EMP_05183,1,Compliant,15.13
EMP_05184,5,Compliant,9.93
EMP_05185,1,Compliant,12.79
EMP_05186,2,Compliant,7.93
EMP_05187,2,Compliant,19.01
EMP_05188,2,Compliant,8.34
EMP_05189,5,Compliant,12.43
EMP_05190,1,Compliant,5.35
EMP_05191,3,Compliant,8.85
EMP_05192,3,Compliant,13.85
EMP_05193,5,Compliant,9.41
EMP_05194,5,Compliant,10.3
EMP_05195,2,Compliant,9.05
EMP_05196,5,Compliant,5.44
EMP_05197,1,Non-Compliant,2.85
EMP_05198,5,Compliant,3.02
EMP_05199,3,Compliant,6.3
EMP_05200,5,Compliant,12.17
EMP_05201,4,Compliant,5.13
EMP_05202,3,Compliant,4.68
EMP_05203,3,Compliant,6.73
EMP_05204,4,Compliant,16.17
EMP_05205,1,Compliant,3.17
EMP_05206,4,Compliant,12.88
EMP_05207,2,Compliant,10.08
EMP_05208,1,Compliant,22.13
EMP_05209,5,Compliant,9.15
EMP_05210,4,Compliant,11.16
EMP_05211,5,Non-Compliant,14.82
EMP_05212,4,Non-Compliant,7.82
EMP_05213,5,Compliant,8.6
EMP_05214,3,Compliant,8.3
EMP_05215,2,Compliant,8.22
EMP_05216,4,Compliant,8.79
EMP_05217,4,Non-Compliant,7.48
EMP_05218,4,Compliant,7.02
EMP_05219,2,Compliant,7.7
EMP_05220,5,Compliant,7.74
EMP_05221,1,Non-Compliant,8.3
EMP_05222,3,Compliant,4.16
EMP_05223,2,Compliant,19.22
EMP_05224,4,Compliant,17.52
EMP_05225,3,Compliant,14.17
EMP_05226,4,Compliant,9.38
EMP_05227,4,Compliant,2.75
EMP_05228,2,Compliant,10.36
EMP_05229,1,Compliant,3.01
EMP_05230,5,Compliant,12.13
EMP_05231,1,Compliant,9.05
EMP_05232,4,Compliant,22.01
EMP_05233,2,Non-Compliant,6.61
EMP_05234,1,Compliant,11.98
EMP_05235,4,Compliant,10.94
EMP_05236,5,Non-Compliant,19.8
EMP_05237,1,Compliant,12.88
EMP_05238,1,Compliant,17.98
EMP_05239,3,Compliant,13.63
EMP_05240,1,Compliant,14.17
EMP_05241,3,Compliant,10.71
EMP_05242,3,Compliant,3.26
EMP_05243,5,Compliant,3.81
EMP_05244,3,Compliant,8.13
EMP_05245,1,Compliant,11.84
EMP_05246,1,Compliant,3.41
EMP_05247,3,Compliant,14.5
EMP_05248,2,Compliant,14.34
EMP_05249,5,Compliant,11.94
EMP_05250,1,Compliant,14.75
EMP_05251,3,Non-Compliant,2.37
EMP_05252,1,Compliant,5.91
EMP_05253,3,Non-Compliant,12.8
EMP_05254,2,Compliant,7.63
EMP_05255,1,Compliant,8.59
EMP_05256,3,Compliant,17.07
EMP_05257,4,Compliant,7.48
EMP_05258,3,Compliant,5.97
EMP_05259,1,Non-Compliant,15.49
EMP_05260,1,Compliant,5.42
EMP_05261,5,Compliant,9.07
EMP_05262,3,Compliant,27.96
EMP_05263,5,Compliant,6.72
EMP_05264,4,Compliant,7.88
EMP_05265,3,Compliant,10.61
EMP_05266,3,Compliant,11.1
EMP_05267,5,Compliant,14.2
EMP_05268,5,Compliant,9.88
