employee_id,salary,bonus_percentage
EMP_08367,7137.29,14.54
EMP_08368,6765.84,11.93
EMP_08369,9252.86,16.93
EMP_08370,6472.09,10.28
EMP_08371,5227.95,3.55
EMP_08372,4168.49,13.78
EMP_08373,6499.22,14.29
EMP_08374,1500.0,14.45
EMP_08375,5631.42,5.49
EMP_08376,5588.32,17.93
EMP_08377,3271.06,8.23
EMP_08378,4143.47,15.67
EMP_08379,7619.32,1.59
EMP_08380,6461.42,1.68
EMP_08381,6203.58,8.49
EMP_08382,6612.7,14.71
EMP_08383,6185.26,8.39
EMP_08384,8485.73,18.61
EMP_08385,6246.86,10.01
EMP_08386,3083.57,12.64
EMP_08387,9260.26,10.2
EMP_08388,6740.68,7.71
EMP_08389,4821.49,0.0
EMP_08390,3493.2,13.61
EMP_08391,6791.83,12.91
EMP_08392,5765.66,6.9
EMP_08393,9148.29,14.33
EMP_08394,5308.19,8.25
EMP_08395,4325.24,13.53
EMP_08396,7791.59,5.33
EMP_08397,7850.56,5.0
EMP_08398,6337.3,7.12
EMP_08399,7352.71,8.58
EMP_08400,5924.63,0.45
EMP_08401,6467.73,9.45
EMP_08402,8329.98,19.51
EMP_08403,7250.64,10.66
EMP_08404,5661.45,9.8
EMP_08405,8704.73,0.0
EMP_08406,1500.0,9.91
EMP_08407,10104.15,16.27
EMP_08408,2588.08,6.59
EMP_08409,4745.81,0.03
EMP_08410,5918.16,10.86
EMP_08411,5707.04,12.2
EMP_08412,8012.82,9.42
EMP_08413,3884.33,10.27
EMP_08414,6521.53,8.5
EMP_08415,4843.58,8.6
EMP_08416,6590.28,7.46
EMP_08417,5870.46,6.45
EMP_08418,6185.87,14.54
EMP_08419,4900.15,9.21
EMP_08420,4979.87,14.42
EMP_08421,6574.55,10.13
EMP_08422,7887.43,5.32
EMP_08423,4803.44,14.57
EMP_08424,4262.46,8.48
EMP_08425,7226.92,16.62
EMP_08426,5934.99,12.3
EMP_08427,7661.0,14.22
EMP_08428,4188.41,16.69
EMP_08429,2441.12,0.0
EMP_08430,4933.99,14.48
EMP_08431,4467.29,16.64
EMP_08432,5842.42,17.81
EMP_08433,4726.31,2.22
EMP_08434,7482.03,13.23
EMP_08435,5423.7,4.15
EMP_08436,6300.95,14.65
EMP_08437,6315.27,9.05
EMP_08438,6389.91,7.18
EMP_08439,5951.74,3.09
EMP_08440,7021.2,5.85
EMP_08441,4408.69,12.48
EMP_08442,8798.84,15.78
EMP_08443,5526.93,14.48
EMP_08444,3376.9,7.56
EMP_08445,6376.15,6.61
EMP_08446,4297.64,5.92
EMP_08447,7330.67,4.96
EMP_08448,10419.21,20.9
EMP_08449,4426.86,6.72
EMP_08450,6664.74,7.82
EMP_08451,2488.99,7.0
EMP_08452,6907.81,3.41
EMP_08453,4228.57,6.88
EMP_08454,4750.33,9.02
EMP_08455,3797.43,11.5
EMP_08456,7464.3,11.04
EMP_08457,8014.61,11.24
EMP_08458,6046.77,5.6
EMP_08459,4271.15,15.7
EMP_08460,9179.05,2.63
EMP_08461,4499.18,7.6
EMP_08462,1675.94,19.36
EMP_08463,6916.78,12.01
EMP_08464,3790.45,14.81
EMP_08465,7977.22,14.39
EMP_08466,5237.72,11.08
EMP_08467,7207.43,2.96
EMP_08468,8803.0,10.78
EMP_08469,3582.28,8.87
EMP_08470,4868.13,9.69
EMP_08471,5848.66,7.19
EMP_08472,9075.1,5.3
EMP_08473,4683.23,7.45
EMP_08474,4810.99,8.69
EMP_08475,6956.28,9.72
EMP_08476,4845.54,5.27
EMP_08477,6305.05,6.69
EMP_08478,2896.93,18.61
EMP_08479,10428.66,9.33
EMP_08480,3304.58,6.07
EMP_08481,5356.49,9.45
EMP_08482,5935.04,14.69
EMP_08483,9825.38,9.44
EMP_08484,3350.31,19.78
EMP_08485,9967.41,7.53
EMP_08486,7514.35,11.51
EMP_08487,6834.19,8.17
EMP_08488,4030.73,13.94
EMP_08489,7142.28,17.89
EMP_08490,4553.03,10.04
EMP_08491,8533.32,7.27
EMP_08492,4057.88,17.44
EMP_08493,5773.68,15.07
EMP_08494,4889.45,6.92
EMP_08495,4024.95,12.1
EMP_08496,7482.64,4.45
EMP_08497,7070.92,10.31
EMP_08498,8418.02,6.87
EMP_08499,2440.25,4.49
EMP_08500,8128.34,5.92
EMP_08501,11010.9,3.73
EMP_08502,5096.72,6.24
EMP_08503,9790.3,12.93
EMP_08504,5473.68,14.09
EMP_08505,3255.18,6.05
EMP_08506,5388.74,7.52
EMP_08507,8096.41,11.25
EMP_08508,4323.65,10.97
EMP_08509,4799.32,11.24
EMP_08510,7187.08,12.12
EMP_08511,6006.12,11.33
EMP_08512,7169.25,19.62
EMP_08513,6475.66,10.4
EMP_08514,6959.25,6.07
EMP_08515,5135.4,9.68
EMP_08516,6463.46,15.47
EMP_08517,4145.25,5.79
EMP_08518,8576.87,4.24
EMP_08519,4731.45,12.73
EMP_08520,8257.69,10.02
EMP_08521,5532.79,18.61
EMP_08522,6404.0,8.01
EMP_08523,5010.07,8.89
EMP_08524,3968.01,9.73
EMP_08525,2510.48,9.52
EMP_08526,3889.35,10.18
EMP_08527,5352.18,12.1
EMP_08528,6423.76,6.41
EMP_08529,8020.76,13.59
EMP_08530,5108.49,7.22
EMP_08531,4236.08,10.19
EMP_08532,3114.57,0.65
EMP_08533,6960.13,1.33
EMP_08534,8766.39,0.0
EMP_08535,8532.66,12.61
EMP_08536,7419.87,12.73
EMP_08537,7277.09,11.01
EMP_08538,9395.25,12.52
EMP_08539,6664.16,8.73
EMP_08540,7292.26,13.11
EMP_08541,5358.43,2.23
EMP_08542,3275.91,6.92
EMP_08543,4632.3,10.58
EMP_08544,5981.68,13.39
EMP_08545,6121.57,14.21
EMP_08546,9852.57,10.79
EMP_08547,6162.55,10.02
EMP_08548,8357.69,8.83
EMP_08549,5129.85,15.61
EMP_08550,5376.65,7.23
EMP_08551,3341.98,10.82
EMP_08552,4515.34,10.77
EMP_08553,7053.96,13.52
EMP_08554,6015.12,12.66
EMP_08555,7885.88,8.28
EMP_08556,6362.51,13.36
EMP_08557,5295.09,10.47
EMP_08558,10296.59,10.43
EMP_08559,5812.19,16.71
EMP_08560,8326.0,3.55
EMP_08561,5197.58,12.16
EMP_08562,7419.2,8.44
EMP_08563,7856.03,11.18
EMP_08564,6416.98,13.44
EMP_08565,1500.0,8.44
EMP_08566,6036.5,5.39
EMP_08567,8460.92,13.6
EMP_08568,7054.96,17.96
EMP_08569,6891.68,8.74
EMP_08570,2555.49,4.3
EMP_08571,4559.09,14.09
EMP_08572,6822.72,3.88
EMP_08573,6820.77,5.68
EMP_08574,8429.33,14.64
EMP_08575,5710.27,7.98
EMP_08576,6811.65,5.22
EMP_08577,6032.75,10.9
EMP_08578,4026.11,8.25
EMP_08579,1500.0,5.99
EMP_08580,6862.02,10.63
EMP_08581,6347.89,5.2
EMP_08582,4763.65,3.52
EMP_08583,2761.65,11.51
EMP_08584,7259.48,18.93
EMP_08585,5468.16,20.31
EMP_08586,7113.75,8.1
EMP_08587,9728.1,14.87
EMP_08588,1717.14,12.16
EMP_08589,4600.8,8.41
EMP_08590,5581.25,12.59
EMP_08591,8909.65,1.96
EMP_08592,2727.19,22.68
EMP_08593,9871.72,4.62
EMP_08594,6271.71,14.83
EMP_08595,5808.0,6.74
EMP_08596,5603.88,13.91
EMP_08597,5127.47,18.73
EMP_08598,8096.23,7.67
EMP_08599,3862.96,14.39
EMP_08600,6690.83,6.31
EMP_08601,5231.64,12.73
EMP_08602,4475.73,10.54
EMP_08603,11171.95,10.28
EMP_08604,6838.1,3.9
EMP_08605,7226.53,11.41
EMP_08606,8275.55,5.81
EMP_08607,3157.3,8.94
EMP_08608,9504.58,3.24
EMP_08609,1500.0,15.89
EMP_08610,4462.47,4.34
EMP_08611,5081.94,23.04
EMP_08612,7163.45,11.82
EMP_08613,6437.44,10.06
EMP_08614,5666.37,10.5
EMP_08615,5976.01,0.92
EMP_08616,4043.95,11.14
EMP_08617,3005.54,16.86
EMP_08618,7453.02,7.15
EMP_08619,7387.41,5.24
EMP_08620,9168.99,20.12
EMP_08621,4419.97,4.31
EMP_08622,7385.63,9.47
EMP_08623,5432.59,5.18
EMP_08624,8380.95,10.07
EMP_08625,8043.93,5.94
EMP_08626,6422.42,9.66
EMP_08627,5320.94,7.42
EMP_08628,7921.86,3.88
EMP_08629,7293.81,14.56
EMP_08630,4631.12,17.56
EMP_08631,3344.4,15.37
EMP_08632,5422.93,6.49
EMP_08633,9030.83,10.98
EMP_08634,8292.97,6.69
EMP_08635,3775.35,14.64
EMP_08636,3664.49,6.44
EMP_08637,8549.37,12.9
EMP_08638,3728.73,11.74
EMP_08639,7018.59,11.26
EMP_08640,4767.86,9.13
EMP_08641,9234.09,9.43
EMP_08642,4459.15,5.71
EMP_08643,8286.72,5.55
EMP_08644,6369.72,19.03
EMP_08645,6504.39,12.9
EMP_08646,2059.38,6.38
EMP_08647,1594.17,10.49
EMP_08648,5558.87,12.27
EMP_08649,6493.81,6.71
EMP_08650,3749.6,16.39
EMP_08651,3822.61,11.38
EMP_08652,7122.95,9.57
EMP_08653,7125.71,11.35
EMP_08654,5724.52,2.19
EMP_08655,7560.4,7.81
EMP_08656,3651.6,4.21
EMP_08657,5288.13,14.54
EMP_08658,9295.76,8.33
EMP_08659,6136.64,8.68
EMP_08660,6252.63,11.99
EMP_08661,10611.89,9.29
EMP_08662,3201.32,14.03
EMP_08663,7592.86,14.18
EMP_08664,9327.97,10.05
EMP_08665,5350.28,12.63
EMP_08666,7719.26,14.04
EMP_08667,4035.96,14.1
EMP_08668,4626.54,2.84
EMP_08669,6769.93,9.16
EMP_08670,7597.13,11.7
EMP_08671,8241.87,22.76
EMP_08672,9139.26,8.7
EMP_08673,5865.11,5.38
EMP_08674,8387.22,16.22
EMP_08675,5315.39,0.0
EMP_08676,7804.18,10.27
EMP_08677,6414.98,2.36
EMP_08678,6891.36,8.4
EMP_08679,6847.02,0.0
EMP_08680,2790.59,4.09
EMP_08681,3751.76,7.41
EMP_08682,6205.08,18.37
EMP_08683,2625.44,12.67
EMP_08684,7662.42,11.57
EMP_08685,7743.11,8.89
EMP_08686,6654.34,21.75
EMP_08687,3757.73,10.87
EMP_08688,8760.28,6.36
EMP_08689,10074.42,13.21
EMP_08690,6294.15,12.4
EMP_08691,7021.07,11.33
EMP_08692,6403.48,8.43
EMP_08693,7060.74,23.04
EMP_08694,5760.88,3.0
EMP_08695,5930.87,17.57
EMP_08696,7811.44,13.61
EMP_08697,10691.25,11.69
EMP_08698,3199.86,19.05
EMP_08699,5792.38,8.88
EMP_08700,3639.08,7.11
EMP_08701,9184.05,10.64
EMP_08702,4824.52,15.17
EMP_08703,3113.6,5.17
EMP_08704,7276.37,11.34
EMP_08705,9488.62,8.99
EMP_08706,7327.2,4.01
EMP_08707,6409.6,16.48
EMP_08708,6818.28,7.15
EMP_08709,8829.68,5.01
EMP_08710,4251.6,6.13
EMP_08711,5776.31,5.39
EMP_08712,5094.62,7.78
EMP_08713,3664.27,3.01
EMP_08714,5343.25,9.2
EMP_08715,8215.44,1.37
EMP_08716,7133.2,14.01
EMP_08717,7288.62,12.81
EMP_08718,6292.95,12.79
EMP_08719,7046.65,10.81
EMP_08720,4398.82,5.41
EMP_08721,5380.98,9.29
EMP_08722,6384.01,12.46
EMP_08723,6555.03,8.26
EMP_08724,6640.38,11.26
EMP_08725,5723.33,8.46
EMP_08726,5245.15,4.99
EMP_08727,12315.54,16.25
EMP_08728,7813.57,7.97
EMP_08729,6826.29,16.59
EMP_08730,5533.58,6.75
EMP_08731,5097.56,15.44
EMP_08732,5738.4,7.54
EMP_08733,6585.66,13.57
EMP_08734,2239.13,13.06
EMP_08735,2861.22,11.91
EMP_08736,4726.24,14.84
EMP_08737,6414.28,9.68
EMP_08738,5521.45,12.14
EMP_08739,8956.24,18.07
EMP_08740,3035.21,11.83
EMP_08741,4497.31,6.01
EMP_08742,9040.18,9.4
EMP_08743,6262.24,8.22
EMP_08744,7769.69,10.18
EMP_08745,10102.49,15.72
EMP_08746,4612.39,1.74
EMP_08747,5801.37,9.67
EMP_08748,5455.15,10.02
EMP_08749,2090.81,5.91
EMP_08750,5379.21,9.93
EMP_08751,7762.12,1.85
EMP_08752,7081.18,3.67
EMP_08753,7238.17,2.51
EMP_08754,5248.98,12.97
EMP_08755,4687.81,13.48
EMP_08756,8538.51,8.66
EMP_08757,5005.37,4.48
EMP_08758,6588.16,0.52
EMP_08759,6326.67,7.85
EMP_08760,8923.43,9.28
EMP_08761,7942.82,17.45
EMP_08762,3409.48,12.62
EMP_08763,3624.89,5.06
EMP_08764,7157.82,13.35
EMP_08765,5871.32,7.04
EMP_08766,5089.66,12.17
EMP_08767,8031.26,3.86
EMP_08768,6374.92,1.3
EMP_08769,6104.91,7.46
EMP_08770,7559.66,7.65
EMP_08771,5249.78,8.39
EMP_08772,9137.04,11.42
EMP_08773,4423.9,5.41
EMP_08774,7313.86,9.37
EMP_08775,8867.67,13.87
EMP_08776,3245.41,0.7
EMP_08777,5313.33,21.07
EMP_08778,8284.41,11.12
EMP_08779,8314.49,11.03
EMP_08780,5657.01,16.65
EMP_08781,4530.66,7.52
EMP_08782,7911.87,6.65
EMP_08783,8367.1,9.35
EMP_08784,3670.67,12.58
EMP_08785,3592.17,0.0
EMP_08786,6450.51,1.05
EMP_08787,7258.72,12.48
EMP_08788,5401.86,6.69
EMP_08789,7358.59,12.5
EMP_08790,4579.73,10.04
EMP_08791,1770.61,3.55
EMP_08792,5152.2,16.15
EMP_08793,6126.46,11.41
EMP_08794,5448.32,20.69
EMP_08795,3682.79,21.2
EMP_08796,2368.7,7.81
EMP_08797,4971.82,13.09
EMP_08798,7795.31,12.84
EMP_08799,8512.39,8.98
EMP_08800,8375.43,2.44
EMP_08801,4368.18,9.83
EMP_08802,3692.59,7.28
EMP_08803,6993.27,5.69
EMP_08804,7270.2,13.05
EMP_08805,6800.34,6.02
EMP_08806,1971.87,4.96
EMP_08807,4266.23,3.42
EMP_08808,5940.62,5.83
EMP_08809,6974.44,7.86
EMP_08810,7534.61,3.77
EMP_08811,6288.51,14.8
EMP_08812,6661.57,8.42
EMP_08813,6169.73,5.0
EMP_08814,7371.24,7.08
EMP_08815,6625.73,8.97
EMP_08816,6131.48,11.32
EMP_08817,5463.26,2.57
EMP_08818,6162.58,4.17
EMP_08819,6969.18,10.83
EMP_08820,6534.95,9.53
EMP_08821,6761.65,12.31
EMP_08822,8685.44,12.5
EMP_08823,6530.33,7.75
EMP_08824,4702.0,8.25
EMP_08825,7767.21,16.9
EMP_08826,3267.6,10.13
EMP_08827,3837.17,16.71
EMP_08828,6671.69,11.79
EMP_08829,7032.79,10.27
EMP_08830,3509.9,18.92
EMP_08831,5234.37,17.35
EMP_08832,4787.83,3.51
EMP_08833,5026.65,24.15
EMP_08834,7887.2,5.27
EMP_08835,7413.01,12.19
EMP_08836,5961.76,8.85
EMP_08837,4908.08,8.86
EMP_08838,3300.7,6.96
EMP_08839,8840.37,18.05
EMP_08840,7184.23,11.13
EMP_08841,4586.66,5.5
EMP_08842,7439.2,8.47
EMP_08843,5859.55,11.7
EMP_08844,5425.78,11.34
EMP_08845,6870.42,10.15
EMP_08846,4517.0,3.97
EMP_08847,5312.49,4.85
EMP_08848,6242.92,18.54
EMP_08849,5001.1,13.4
EMP_08850,7338.17,16.2
EMP_08851,9738.13,13.45
EMP_08852,4491.4,5.43
EMP_08853,2669.75,13.38
EMP_08854,1996.52,6.44
EMP_08855,5699.06,9.74
EMP_08856,4673.67,5.64
EMP_08857,6415.72,9.65
EMP_08858,6265.2,14.59
EMP_08859,2793.57,11.72
EMP_08860,2370.23,15.36
EMP_08861,6591.87,6.22
EMP_08862,6270.86,8.14
EMP_08863,5148.36,2.27
EMP_08864,2685.71,15.71
EMP_08865,6942.78,5.34
EMP_08866,8543.8,10.89
EMP_08867,6555.96,7.24
EMP_08868,4305.05,13.77
EMP_08869,6089.1,16.13
EMP_08870,3267.77,4.07
EMP_08871,8115.92,13.09
EMP_08872,6163.69,7.26
EMP_08873,2463.69,5.74
EMP_08874,5398.65,13.99
EMP_08875,6926.6,8.97
EMP_08876,5333.9,13.83
EMP_08877,5448.21,9.15
EMP_08878,3551.2,8.8
EMP_08879,7133.08,14.21
EMP_08880,4703.06,7.43
EMP_08881,1687.11,2.45
EMP_08882,5257.49,8.62
EMP_08883,7962.3,11.82
EMP_08884,5226.14,7.27
EMP_08885,9475.97,10.18
EMP_08886,6857.94,6.64
EMP_08887,6677.52,19.67
EMP_08888,5743.2,12.1
EMP_08889,5863.43,4.15
EMP_08890,5473.15,10.93
EMP_08891,5395.46,7.59
EMP_08892,7061.73,15.63
EMP_08893,4128.34,8.38
EMP_08894,3848.21,13.83
EMP_08895,3753.61,10.0
EMP_08896,10091.31,7.23
EMP_08897,7060.69,15.35
EMP_08898,6608.98,8.65
EMP_08899,3884.97,15.07
EMP_08900,7246.68,5.91
EMP_08901,5766.86,16.1
EMP_08902,6428.34,16.12
EMP_08903,4046.76,11.81
EMP_08904,6320.54,16.36
EMP_08905,5152.33,8.54
EMP_08906,4468.78,7.42
EMP_08907,7468.21,4.89
EMP_08908,2924.58,12.7
EMP_08909,7129.55,14.87
EMP_08910,7368.97,14.21
EMP_08911,4240.71,20.68
EMP_08912,4359.34,11.75
EMP_08913,5553.95,21.81
EMP_08914,6564.07,0.0
EMP_08915,5694.29,12.2
EMP_08916,6867.12,9.02
EMP_08917,9525.96,12.86
EMP_08918,4984.57,3.91
EMP_08919,2569.64,8.3
EMP_08920,7651.85,9.58
EMP_08921,9366.63,10.43
EMP_08922,6785.54,13.38
EMP_08923,3824.5,14.47
EMP_08924,5752.22,6.69
EMP_08925,3762.95,16.05
EMP_08926,7285.71,20.49
EMP_08927,3297.42,11.05
EMP_08928,5399.74,9.67
EMP_08929,3991.32,0.0
EMP_08930,6253.65,1.4
EMP_08931,5267.32,7.86
EMP_08932,6353.52,6.78
EMP_08933,6044.7,4.08
EMP_08934,4026.68,3.33
EMP_08935,7253.75,20.16
EMP_08936,5902.47,10.58
EMP_08937,4022.94,10.49
EMP_08938,10481.85,13.46
EMP_08939,6952.86,10.53
EMP_08940,5693.48,12.77
EMP_08941,8830.41,16.57
EMP_08942,9683.63,16.14
EMP_08943,5709.3,14.05
EMP_08944,6694.79,14.86
EMP_08945,4023.99,5.34
EMP_08946,5705.61,20.27
EMP_08947,5601.87,9.8
EMP_08948,6369.65,4.06
EMP_08949,6665.52,7.9
EMP_08950,7119.66,4.47
EMP_08951,6475.29,13.59
EMP_08952,3578.51,7.86
EMP_08953,4123.07,1.62
EMP_08954,4907.18,10.05
EMP_08955,5435.52,7.89
EMP_08956,8101.55,9.6
EMP_08957,3674.12,14.63
EMP_08958,5285.17,6.7
EMP_08959,7906.02,4.72
EMP_08960,5400.25,14.94
EMP_08961,6920.83,3.9
EMP_08962,5720.92,4.39
EMP_08963,6513.57,21.83
EMP_08964,5543.05,9.95
EMP_08965,7334.13,13.01
EMP_08966,2909.89,11.54
EMP_08967,5273.38,3.62
EMP_08968,6593.15,10.24
EMP_08969,7067.39,7.42
EMP_08970,8985.91,17.59
EMP_08971,5217.95,11.92
EMP_08972,8958.96,15.49
EMP_08973,4681.95,12.68
EMP_08974,8657.29,16.18
EMP_08975,7634.93,4.82
EMP_08976,4173.08,0.0
EMP_08977,6614.08,4.97
EMP_08978,5897.53,11.19
EMP_08979,7251.17,8.85
EMP_08980,5553.46,21.05
EMP_08981,5385.51,11.27
EMP_08982,8738.19,5.54
EMP_08983,5802.56,10.14
EMP_08984,7652.84,12.94
EMP_08985,5549.3,10.82
EMP_08986,9333.33,9.14
EMP_08987,4643.33,0.0
EMP_08988,4771.71,9.06
EMP_08989,9049.03,8.87
EMP_08990,5110.11,5.23
EMP_08991,9202.15,7.51
EMP_08992,7783.68,2.3
EMP_08993,5690.7,8.81
EMP_08994,2373.41,14.01
EMP_08995,5961.36,11.81
EMP_08996,6203.26,14.47
EMP_08997,8334.44,16.57
EMP_08998,9176.89,17.64
EMP_08999,4630.03,11.77
EMP_09000,7602.36,10.99
EMP_09001,7530.8,14.07
EMP_09002,8146.83,11.92
EMP_09003,6997.38,9.01
EMP_09004,2115.0,1.34
EMP_09005,5689.16,15.32
EMP_09006,3688.58,3.91
EMP_09007,5594.79,14.3
EMP_09008,7960.01,17.34
EMP_09009,6610.3,20.92
EMP_09010,8296.18,6.28
EMP_09011,6683.51,17.92
EMP_09012,3403.35,13.93
EMP_09013,1500.0,9.71
EMP_09014,6297.62,14.19
EMP_09015,5572.15,6.47
EMP_09016,4046.11,6.72
EMP_09017,2598.75,10.14
EMP_09018,4530.51,15.88
EMP_09019,5611.02,6.46
EMP_09020,7331.76,14.31
EMP_09021,6377.26,12.09
EMP_09022,9216.13,11.3
EMP_09023,3928.79,8.96
EMP_09024,7762.12,10.13
EMP_09025,6094.6,6.01
EMP_09026,7389.34,13.59
EMP_09027,5126.97,8.45
EMP_09028,8143.36,3.27
EMP_09029,6590.45,14.8
EMP_09030,4641.11,5.48
EMP_09031,5975.95,10.17
EMP_09032,5520.89,3.65
EMP_09033,6978.36,12.61
EMP_09034,3640.45,8.99
EMP_09035,5941.3,18.0
EMP_09036,6790.61,8.37
EMP_09037,6066.05,9.73
EMP_09038,8693.88,11.21
EMP_09039,7548.05,17.11
EMP_09040,5985.04,3.41
EMP_09041,6433.38,8.0
EMP_09042,6591.33,8.47
EMP_09043,6806.6,8.6
EMP_09044,2348.68,18.77
EMP_09045,5396.95,2.0
EMP_09046,3031.12,9.59
EMP_09047,8556.56,3.25
EMP_09048,5878.3,11.94
EMP_09049,5613.32,3.39
EMP_09050,7793.59,1.32
EMP_09051,6844.65,12.82
EMP_09052,3742.73,13.45
EMP_09053,5858.19,12.37
EMP_09054,5329.67,7.15
EMP_09055,2510.93,2.67
EMP_09056,4619.45,6.47
EMP_09057,5632.92,6.07
EMP_09058,5770.1,19.86
EMP_09059,3035.54,8.66
EMP_09060,8303.33,7.44
EMP_09061,5795.79,14.87
EMP_09062,6075.11,15.49
EMP_09063,6801.28,9.4
EMP_09064,4423.85,6.22
EMP_09065,6912.71,12.24
EMP_09066,5265.85,2.04
EMP_09067,4206.83,6.11
EMP_09068,7146.89,5.22
EMP_09069,8983.35,13.01
EMP_09070,7449.66,15.92
EMP_09071,7845.96,7.99
EMP_09072,4958.74,6.44
EMP_09073,2804.76,3.08
EMP_09074,8980.28,9.11
EMP_09075,10109.03,1.89
EMP_09076,9085.61,8.51
EMP_09077,5328.43,18.05
EMP_09078,3690.73,7.47
EMP_09079,3868.63,10.83
EMP_09080,2632.53,12.56
EMP_09081,5785.24,3.39
EMP_09082,9211.36,15.5
EMP_09083,5716.67,14.38
EMP_09084,6604.65,16.05
EMP_09085,8751.19,13.4
EMP_09086,5191.81,8.28
EMP_09087,10071.06,17.11
EMP_09088,9984.19,9.44
EMP_09089,5737.78,5.01
EMP_09090,4844.93,11.55
EMP_09091,7394.48,15.26
EMP_09092,5304.95,1.33
EMP_09093,3686.89,4.67
EMP_09094,8562.48,10.7
EMP_09095,8432.89,5.16
EMP_09096,6311.02,17.4
EMP_09097,3474.27,14.81
EMP_09098,3540.95,22.76
EMP_09099,6214.46,9.03
EMP_09100,5000.26,13.49
EMP_09101,5317.81,7.97
EMP_09102,8043.93,1.12
EMP_09103,7466.36,11.17
EMP_09104,8756.29,12.78
EMP_09105,4018.75,13.1
EMP_09106,5313.62,12.54
EMP_09107,7517.96,12.76
EMP_09108,6896.16,6.33
EMP_09109,9064.76,8.18
EMP_09110,6841.07,5.15
EMP_09111,9696.22,6.1
EMP_09112,7080.04,8.35
EMP_09113,8124.33,21.09
EMP_09114,5352.97,19.3
EMP_09115,6028.57,14.67
EMP_09116,7821.89,17.06
EMP_09117,9225.96,6.88
EMP_09118,7458.47,12.44
EMP_09119,5833.66,6.39
EMP_09120,8754.67,7.89
EMP_09121,1616.04,5.26
EMP_09122,3155.53,5.11
EMP_09123,7363.27,8.33
EMP_09124,6028.22,16.26
EMP_09125,7211.03,3.07
EMP_09126,6128.82,16.01
EMP_09127,7141.89,12.86
EMP_09128,4371.19,9.26
EMP_09129,7140.97,5.36
EMP_09130,7988.83,6.08
EMP_09131,8441.1,4.86
EMP_09132,10027.11,16.31
EMP_09133,6488.2,9.8
EMP_09134,6547.82,2.71
EMP_09135,2953.66,9.7
EMP_09136,4937.18,10.72
EMP_09137,5613.84,2.51
EMP_09138,8100.64,12.58
EMP_09139,4778.0,0.32
EMP_09140,7592.68,10.92
EMP_09141,5996.76,13.9
EMP_09142,5645.66,0.0
EMP_09143,6497.79,2.61
EMP_09144,5217.69,12.82
EMP_09145,5141.93,14.04
EMP_09146,2590.43,12.52
EMP_09147,5504.09,0.0
EMP_09148,5040.06,11.02
EMP_09149,4968.04,17.72
EMP_09150,6833.75,12.98
EMP_09151,7317.26,11.19
EMP_09152,6464.39,12.78
EMP_09153,7990.83,17.58
EMP_09154,7151.12,5.11
EMP_09155,5409.89,6.2
EMP_09156,5074.29,9.74
EMP_09157,6625.64,12.63
EMP_09158,7147.53,5.64
EMP_09159,8795.69,1.95
EMP_09160,8382.35,7.09
EMP_09161,4917.05,6.53
EMP_09162,5795.99,6.53
EMP_09163,7342.04,13.08
EMP_09164,8136.0,13.82
EMP_09165,7877.94,9.63
EMP_09166,5872.24,8.85
EMP_09167,3491.95,17.24
EMP_09168,4002.13,11.12
EMP_09169,6545.27,13.45
EMP_09170,6684.45,5.52
EMP_09171,3802.64,15.27
EMP_09172,6089.14,16.61
EMP_09173,7262.45,5.03
EMP_09174,3697.55,16.32
EMP_09175,8209.99,14.35
EMP_09176,5244.94,12.8
EMP_09177,8515.23,14.04
EMP_09178,4933.1,9.24
EMP_09179,3946.75,9.58
EMP_09180,5083.73,20.74
EMP_09181,5809.7,9.92
EMP_09182,5223.04,7.72
EMP_09183,5568.0,9.82
EMP_09184,6667.93,9.59
EMP_09185,5657.64,13.06
EMP_09186,5867.78,12.27
EMP_09187,2581.55,13.31
EMP_09188,6783.4,20.94
EMP_09189,5821.59,11.35
EMP_09190,9220.59,12.14
EMP_09191,4120.87,13.45
EMP_09192,2383.41,16.74
EMP_09193,7236.14,9.05
EMP_09194,6693.05,9.57
EMP_09195,3983.13,6.34
EMP_09196,2940.5,10.67
EMP_09197,9074.79,15.95
EMP_09198,8828.22,9.86
EMP_09199,1500.0,9.55
EMP_09200,5083.55,13.19
EMP_09201,9328.38,0.57
EMP_09202,5047.87,9.33
EMP_09203,5018.78,19.52
EMP_09204,5434.48,2.24
EMP_09205,3758.21,8.03
EMP_09206,2590.45,7.33
EMP_09207,8105.09,11.09
EMP_09208,2314.13,7.64
EMP_09209,6494.54,6.42
EMP_09210,7773.16,13.12
EMP_09211,3097.55,6.85
EMP_09212,4151.46,0.0
EMP_09213,8426.36,11.33
EMP_09214,7065.78,15.14
EMP_09215,4765.43,8.41
EMP_09216,8404.5,24.09
EMP_09217,8413.07,0.48
EMP_09218,6538.11,2.9
EMP_09219,4199.68,7.28
EMP_09220,5173.1,15.8
EMP_09221,6572.77,13.12
EMP_09222,5622.81,5.39
EMP_09223,7877.91,16.08
EMP_09224,2940.45,4.3
EMP_09225,3011.47,7.86
EMP_09226,6361.74,5.42
EMP_09227,5016.91,12.69
EMP_09228,4745.9,6.36
EMP_09229,2463.89,14.76
EMP_09230,6039.09,4.9
EMP_09231,5894.49,11.56
EMP_09232,7306.96,4.04
EMP_09233,6137.81,13.16
EMP_09234,5734.79,8.27
EMP_09235,8354.0,9.14
EMP_09236,3375.07,8.09
EMP_09237,7072.78,12.74
EMP_09238,2657.71,21.83
EMP_09239,4323.28,12.99
EMP_09240,3574.69,14.23
