employee_id,hire_date,termination_date,is_active,tenure_years,last_promotion_date,last_training_date
EMP_02881,2023-01-08,,True,2.98,2024-07-04,2025-01-13
EMP_02882,2018-02-06,,True,7.9,2023-05-06,2025-05-22
EMP_02883,2011-07-28,,True,14.43,2014-04-25,2024-07-28
EMP_02884,2020-01-26,,True,5.93,,2025-02-03
EMP_02885,2024-01-21,,True,1.94,2025-03-18,
EMP_02886,2024-04-21,,True,1.69,,2023-09-28
EMP_02887,2020-12-02,2025-03-31,False,4.33,2023-11-08,2024-06-13
EMP_02888,2016-03-06,2024-10-24,False,8.64,2022-08-01,2025-05-24
EMP_02889,2024-03-16,,True,1.79,,2023-11-09
EMP_02890,2012-06-29,,True,13.51,2016-08-10,
EMP_02891,2012-10-12,,True,13.22,2018-12-09,
EMP_02892,2018-08-01,,True,7.42,2022-09-24,2025-04-16
EMP_02893,2024-06-26,2025-05-03,False,0.85,2025-06-27,2024-12-06
EMP_02894,2012-03-05,2014-10-27,False,2.64,2015-10-30,
EMP_02895,2013-08-26,,True,12.35,,2024-10-16
EMP_02896,2017-08-27,,True,8.34,2022-05-10,2024-10-12
EMP_02897,2021-09-02,,True,4.33,,
EMP_02898,2012-10-20,,True,13.2,2024-07-16,2024-09-22
EMP_02899,2022-12-08,,True,3.06,2024-05-21,
EMP_02900,2021-11-07,,True,4.15,,
EMP_02901,2010-06-12,,True,15.55,2016-11-28,2024-05-08
EMP_02902,2019-02-19,,True,6.86,2023-05-08,2024-09-01
EMP_02903,2015-03-14,,True,10.8,,
EMP_02904,2015-03-17,,True,10.79,2021-12-14,
EMP_02905,2022-08-07,,True,3.4,2025-03-15,2024-02-12
EMP_02906,2017-05-06,,True,8.65,2020-03-17,2024-12-27
EMP_02907,2024-03-09,,True,1.81,2025-04-01,2024-02-22
EMP_02908,2020-07-05,,True,5.49,,
EMP_02909,2018-09-13,,True,7.3,2019-11-28,2024-10-15
EMP_02910,2015-02-03,2019-01-08,False,3.93,,2025-03-04
EMP_02911,2013-03-13,,True,12.8,,
EMP_02912,2022-04-23,2023-07-04,False,1.2,,
EMP_02913,2018-04-25,,True,7.69,,2024-10-31
EMP_02914,2020-06-16,,True,5.54,2024-11-09,2023-07-14
EMP_02915,2022-09-14,,True,3.3,,2023-12-07
EMP_02916,2010-12-24,2013-08-14,False,2.64,,2024-12-22
EMP_02917,2022-07-19,2024-07-21,False,2.01,2024-09-11,2023-12-23
EMP_02918,2021-11-21,,True,4.11,,2024-08-07
EMP_02919,2013-06-09,,True,12.56,,2024-05-29
EMP_02920,2015-09-17,,True,10.29,,
EMP_02921,2011-11-10,,True,14.14,2024-04-24,2024-04-24
EMP_02922,2011-03-22,,True,14.78,2019-11-27,2023-10-26
EMP_02923,2014-06-29,,True,11.51,,
EMP_02924,2010-02-23,,True,15.85,,2023-08-04
EMP_02925,2023-04-07,2023-06-02,False,0.15,2024-10-16,2025-01-27
EMP_02926,2020-11-26,,True,5.1,2022-07-06,2024-08-25
EMP_02927,2010-01-18,,True,15.95,2022-10-09,2025-02-07
EMP_02928,2012-02-11,,True,13.89,,
EMP_02929,2013-08-12,,True,12.39,,2024-12-22
EMP_02930,2014-05-18,,True,11.62,2017-01-19,
EMP_02931,2019-09-24,,True,6.27,,2024-01-10
EMP_02932,2010-01-19,,True,15.95,2024-11-02,2025-03-03
EMP_02933,2022-11-07,,True,3.15,,
EMP_02934,2015-05-13,,True,10.64,,
EMP_02935,2017-08-26,,True,8.35,,
EMP_02936,2019-08-22,,True,6.36,,
EMP_02937,2010-11-05,,True,15.15,2014-10-07,2023-11-30
EMP_02938,2016-01-03,,True,9.99,,2024-02-13
EMP_02939,2017-10-25,,True,8.18,,2023-08-23
EMP_02940,2019-07-23,,True,6.44,2024-11-24,
EMP_02941,2022-02-11,,True,3.89,,2024-01-25
EMP_02942,2013-09-22,,True,12.27,2019-06-11,2025-06-11
EMP_02943,2013-12-12,,True,12.05,2015-06-07,2023-10-31
EMP_02944,2012-02-22,,True,13.86,,2023-07-09
EMP_02945,2020-07-25,2021-08-30,False,1.1,2024-04-07,2023-11-19
EMP_02946,2013-01-03,2016-09-11,False,3.69,,2023-10-05
EMP_02947,2012-09-10,2014-11-29,False,2.22,2015-11-19,2024-05-06
EMP_02948,2018-08-23,2024-07-11,False,5.88,2022-06-30,
EMP_02949,2022-02-20,2022-06-12,False,0.31,2023-10-16,2023-07-23
EMP_02950,2012-03-04,,True,13.83,,2025-02-26
EMP_02951,2016-02-03,,True,9.91,2023-10-19,2024-11-27
EMP_02952,2014-11-17,,True,11.12,,
EMP_02953,2012-02-11,2014-07-31,False,2.47,2017-05-08,2025-06-07
EMP_02954,2021-11-21,,True,4.11,2024-12-21,2023-07-26
EMP_02955,2011-08-12,,True,14.39,,2023-12-21
EMP_02956,2011-12-15,2020-04-30,False,8.38,,2023-12-27
EMP_02957,2013-01-09,,True,12.97,2014-03-08,2025-02-19
EMP_02958,2017-05-02,2019-01-30,False,1.75,2020-08-20,
EMP_02959,2024-08-07,,True,1.4,,2024-03-31
EMP_02960,2018-09-14,,True,7.3,2023-10-06,
EMP_02961,2017-05-20,,True,8.62,2023-02-28,2025-01-22
EMP_02962,2018-09-06,2022-09-15,False,4.02,,2025-04-12
EMP_02963,2023-09-11,,True,2.31,2025-06-11,
EMP_02964,2017-06-29,2019-07-11,False,2.03,2022-08-04,
EMP_02965,2010-02-17,,True,15.87,,
EMP_02966,2011-02-03,,True,14.91,,
EMP_02967,2015-09-24,,True,10.27,2019-01-05,
EMP_02968,2013-07-05,,True,12.49,2023-04-19,2025-01-15
EMP_02969,2021-09-01,,True,4.33,,2025-05-27
EMP_02970,2019-10-27,,True,6.18,2023-12-15,2023-12-13
EMP_02971,2023-12-30,,True,2.0,,
EMP_02972,2011-04-26,2017-07-08,False,6.2,2019-03-12,
EMP_02973,2023-08-17,,True,2.37,,2024-12-20
EMP_02974,2023-02-16,,True,2.87,,2024-11-13
EMP_02975,2017-04-10,,True,8.73,2019-10-27,2024-02-17
EMP_02976,2016-02-17,,True,9.87,,2023-08-23
EMP_02977,2021-05-01,,True,4.67,,2024-01-07
EMP_02978,2017-09-20,,True,8.28,,2024-03-30
EMP_02979,2010-08-25,,True,15.35,2015-04-11,
EMP_02980,2020-04-30,,True,5.67,2024-03-06,2024-12-31
EMP_02981,2020-09-30,,True,5.25,2023-08-24,2024-04-25
EMP_02982,2012-03-27,,True,13.76,,2025-04-24
EMP_02983,2015-06-07,,True,10.57,,2024-06-04
EMP_02984,2011-06-16,,True,14.54,,
EMP_02985,2021-02-12,,True,4.88,2024-04-18,
EMP_02986,2020-09-29,,True,5.25,,2023-11-27
EMP_02987,2011-11-16,,True,14.12,2014-12-01,
EMP_02988,2017-05-28,,True,8.59,,2024-12-26
EMP_02989,2011-08-01,,True,14.42,2022-05-06,
EMP_02990,2024-08-20,2025-04-08,False,0.63,,2024-10-03
EMP_02991,2020-12-03,,True,5.08,2024-01-01,2024-08-03
EMP_02992,2016-10-17,,True,9.2,2018-03-20,2024-05-19
EMP_02993,2016-11-06,2019-11-24,False,3.05,,
EMP_02994,2018-10-04,,True,7.24,,
EMP_02995,2022-12-21,,True,3.03,2025-06-06,2024-10-05
EMP_02996,2020-07-04,,True,5.49,2024-11-08,2025-05-18
EMP_02997,2022-05-20,,True,3.62,2023-11-15,2024-06-01
EMP_02998,2024-06-03,2024-12-02,False,0.5,,2024-02-08
EMP_02999,2022-05-29,,True,3.59,2023-12-21,
EMP_03000,2020-01-11,2021-05-23,False,1.36,,2024-09-19
EMP_03001,2016-05-18,2018-08-16,False,2.25,,2023-09-12
EMP_03002,2022-05-02,2024-01-31,False,1.75,,2024-07-11
EMP_03003,2010-11-16,,True,15.12,2025-04-27,2023-08-02
EMP_03004,2018-02-21,,True,7.86,,
EMP_03005,2016-08-13,,True,9.38,,
EMP_03006,2017-04-22,,True,8.69,,2023-09-08
EMP_03007,2020-02-25,,True,5.85,,2024-10-15
EMP_03008,2020-01-17,,True,5.95,2024-09-18,2024-01-13
EMP_03009,2014-02-28,,True,11.84,2016-12-03,
EMP_03010,2018-09-05,,True,7.32,2022-10-09,2025-03-21
EMP_03011,2013-03-21,2020-09-16,False,7.49,,2023-11-26
EMP_03012,2020-12-10,2021-12-04,False,0.98,2024-02-27,
EMP_03013,2024-01-24,,True,1.94,2025-03-15,2023-11-29
EMP_03014,2012-12-29,,True,13.0,,2025-05-02
EMP_03015,2022-08-13,,True,3.38,,
EMP_03016,2020-10-15,2025-02-02,False,4.3,2022-04-17,2024-08-27
EMP_03017,2011-02-19,,True,14.86,,2024-01-23
EMP_03018,2019-07-08,,True,6.48,,2024-12-04
EMP_03019,2018-10-07,,True,7.23,,2023-07-13
EMP_03020,2011-09-09,,True,14.31,,2024-07-22
EMP_03021,2017-03-26,2017-12-18,False,0.73,2021-05-01,
EMP_03022,2021-05-08,,True,4.65,2023-06-10,2025-04-08
EMP_03023,2011-04-15,,True,14.71,2021-05-06,2024-10-29
EMP_03024,2012-03-19,,True,13.79,,
EMP_03025,2020-10-04,,True,5.24,2024-01-15,2025-05-10
EMP_03026,2019-10-10,,True,6.23,,
EMP_03027,2023-11-10,,True,2.14,,2023-08-12
EMP_03028,2021-08-11,,True,4.39,,2023-12-23
EMP_03029,2010-07-25,,True,15.44,2014-03-09,
EMP_03030,2023-09-11,,True,2.31,,2023-12-10
EMP_03031,2015-03-22,,True,10.78,,
EMP_03032,2010-06-19,2013-12-06,False,3.47,,
EMP_03033,2024-09-01,,True,1.33,,
EMP_03034,2016-11-15,,True,9.13,,2025-01-21
EMP_03035,2013-11-24,,True,12.1,,
EMP_03036,2024-06-21,,True,1.53,,2023-10-14
EMP_03037,2011-02-24,,True,14.85,,2023-07-02
EMP_03038,2011-02-01,,True,14.91,,
EMP_03039,2018-12-03,,True,7.08,,2025-06-28
EMP_03040,2024-04-03,2024-06-02,False,0.16,,2024-01-12
EMP_03041,2024-08-27,,True,1.34,,2025-05-27
EMP_03042,2016-06-14,,True,9.55,2024-01-12,
EMP_03043,2023-03-04,2024-03-14,False,1.03,,2024-01-04
EMP_03044,2010-10-31,,True,15.17,2017-08-12,
EMP_03045,2020-06-30,,True,5.5,2025-01-17,2023-07-09
EMP_03046,2010-10-07,2024-06-25,False,13.72,,2024-02-09
EMP_03047,2021-10-06,,True,4.24,2024-09-23,2023-09-30
EMP_03048,2022-07-23,2023-05-26,False,0.84,2024-06-10,2025-01-23
EMP_03049,2015-06-18,2021-05-15,False,5.91,2020-06-02,2025-01-31
EMP_03050,2014-10-08,,True,11.23,,
EMP_03051,2022-01-11,,True,3.97,2025-05-12,
EMP_03052,2024-05-23,,True,1.61,2025-06-10,
EMP_03053,2011-03-24,2012-11-14,False,1.65,2019-11-23,2023-07-04
EMP_03054,2015-03-29,,True,10.76,2018-03-29,2025-01-07
EMP_03055,2018-08-29,,True,7.34,2023-08-16,
EMP_03056,2020-11-22,,True,5.11,2025-02-08,2024-12-05
EMP_03057,2017-08-11,,True,8.39,2020-09-27,2023-10-26
EMP_03058,2012-04-30,,True,13.67,2017-10-21,
EMP_03059,2010-03-13,,True,15.8,2016-08-15,2024-11-27
EMP_03060,2011-03-28,,True,14.76,,2023-12-12
EMP_03061,2020-07-31,,True,5.42,2022-09-19,2024-04-18
EMP_03062,2014-07-21,2019-01-10,False,4.47,,
EMP_03063,2010-07-18,,True,15.46,,
EMP_03064,2021-12-27,2022-05-28,False,0.42,2025-03-03,
EMP_03065,2013-03-20,,True,12.78,2015-12-22,
EMP_03066,2018-07-09,2024-05-20,False,5.86,,2024-04-14
EMP_03067,2022-03-25,,True,3.77,,
EMP_03068,2015-08-03,,True,10.41,,2025-05-23
EMP_03069,2022-07-09,,True,3.48,,
EMP_03070,2021-05-16,,True,4.63,,2024-02-13
EMP_03071,2017-02-08,,True,8.89,2023-07-07,2023-08-20
EMP_03072,2011-12-15,,True,14.05,2020-01-10,2025-02-15
EMP_03073,2016-04-05,,True,9.74,2023-09-14,2025-05-09
EMP_03074,2022-04-30,,True,3.67,,2023-12-27
EMP_03075,2015-11-29,,True,10.09,2025-06-24,
EMP_03076,2013-12-26,,True,12.01,,
EMP_03077,2014-10-15,,True,11.21,2018-04-11,2025-01-13
EMP_03078,2016-06-06,2021-08-19,False,5.2,,2023-11-19
EMP_03079,2020-10-23,,True,5.19,2024-10-03,
EMP_03080,2019-10-21,2020-03-15,False,0.4,,2023-09-03
EMP_03081,2017-02-06,,True,8.9,2024-02-29,2024-12-24
EMP_03082,2018-08-28,,True,7.34,2023-07-20,
EMP_03083,2019-10-12,,True,6.22,2024-08-16,2024-03-17
EMP_03084,2011-08-05,,True,14.41,,
EMP_03085,2012-12-30,,True,13.0,2016-09-11,2024-01-02
EMP_03086,2017-05-13,,True,8.64,,2023-12-02
EMP_03087,2016-07-29,2023-04-24,False,6.74,2025-04-21,
EMP_03088,2011-10-03,,True,14.25,2017-06-24,
EMP_03089,2022-12-12,,True,3.05,2024-03-24,2023-08-29
EMP_03090,2010-04-20,2016-12-04,False,6.63,2025-01-15,2024-01-02
EMP_03091,2019-06-20,,True,6.53,,2024-12-04
EMP_03092,2020-06-14,2023-10-30,False,3.38,2022-12-04,2024-01-05
EMP_03093,2021-01-18,,True,4.95,2024-09-09,
EMP_03094,2014-04-13,,True,11.72,,
EMP_03095,2015-11-21,,True,10.11,2018-12-13,2023-10-18
EMP_03096,2022-04-27,,True,3.68,2023-11-28,
EMP_03097,2018-11-11,,True,7.14,2024-01-13,2023-10-09
EMP_03098,2014-05-14,,True,11.63,2019-11-09,
EMP_03099,2024-05-26,,True,1.6,2025-06-06,
EMP_03100,2016-04-15,,True,9.71,,2023-09-01
EMP_03101,2023-06-03,2024-02-18,False,0.71,,2023-07-27
EMP_03102,2022-09-13,,True,3.3,,
EMP_03103,2022-08-31,,True,3.33,,2023-08-16
EMP_03104,2016-09-26,2021-06-05,False,4.69,,2024-03-07
EMP_03105,2012-09-17,,True,13.29,,2024-04-05
EMP_03106,2012-04-10,,True,13.72,,2025-03-22
EMP_03107,2014-11-18,,True,11.12,,2024-06-21
EMP_03108,2011-06-16,,True,14.54,2015-10-23,2025-06-22
EMP_03109,2014-08-22,,True,11.36,2015-09-30,
EMP_03110,2024-02-07,2024-10-20,False,0.7,2025-06-13,2023-12-27
EMP_03111,2023-02-15,,True,2.87,2025-05-17,2024-06-23
EMP_03112,2022-04-14,,True,3.72,,2023-09-15
EMP_03113,2016-03-21,,True,9.78,,2025-01-14
EMP_03114,2014-03-07,,True,11.82,,
EMP_03115,2012-09-09,2023-02-25,False,10.46,,
EMP_03116,2019-12-06,2024-10-10,False,4.85,2024-01-30,2024-02-26
EMP_03117,2016-12-31,,True,9.0,,
EMP_03118,2015-09-28,,True,10.26,2017-11-06,2023-12-29
EMP_03119,2012-03-18,,True,13.79,,2025-04-15
EMP_03120,2011-12-11,,True,14.06,2018-08-24,2024-07-05
EMP_03121,2015-05-06,,True,10.66,2023-05-28,2024-04-12
EMP_03122,2020-05-02,,True,5.66,2023-03-18,2024-03-03
EMP_03123,2018-06-14,,True,7.55,2023-06-28,2025-02-09
EMP_03124,2010-12-12,,True,15.05,,2024-02-14
EMP_03125,2017-09-28,,True,8.26,,2025-04-29
EMP_03126,2020-06-13,2020-11-29,False,0.46,2021-07-23,
EMP_03127,2023-01-14,,True,2.96,2025-01-07,2023-10-17
EMP_03128,2012-07-14,,True,13.46,,
EMP_03129,2017-12-18,,True,8.04,,2024-06-07
EMP_03130,2016-03-30,,True,9.75,2023-09-13,
EMP_03131,2014-01-09,,True,11.98,,2024-11-06
EMP_03132,2016-01-28,,True,9.92,,2024-05-05
EMP_03133,2023-04-05,,True,2.74,,2023-10-10
EMP_03134,2012-09-27,,True,13.26,2021-01-11,2023-10-13
EMP_03135,2021-12-17,,True,4.04,,2025-01-19
EMP_03136,2012-11-14,,True,13.13,2023-11-23,2023-10-26
EMP_03137,2023-04-15,,True,2.71,,
EMP_03138,2017-11-25,2018-03-11,False,0.29,2022-02-10,2024-08-07
EMP_03139,2022-09-19,,True,3.28,2024-02-14,2024-02-25
EMP_03140,2016-11-26,,True,9.1,,2025-05-10
EMP_03141,2019-09-11,,True,6.31,,2023-09-25
EMP_03142,2024-12-27,2025-05-08,False,0.36,,2025-05-17
EMP_03143,2017-01-07,,True,8.98,2024-11-19,2025-06-19
EMP_03144,2015-10-07,,True,10.23,,
EMP_03145,2016-01-29,,True,9.92,,2024-02-20
EMP_03146,2019-01-15,,True,6.96,2020-12-11,2024-07-04
EMP_03147,2016-01-03,,True,9.99,2020-07-09,
EMP_03148,2019-03-01,,True,6.84,2021-10-17,2023-07-29
EMP_03149,2023-07-21,,True,2.45,,2024-05-23
EMP_03150,2012-04-08,2018-06-08,False,6.17,,2025-04-08
EMP_03151,2019-04-30,2023-09-29,False,4.42,2025-04-20,2025-06-02
EMP_03152,2016-06-05,2020-10-30,False,4.4,2021-07-01,2025-01-18
EMP_03153,2022-09-19,,True,3.28,,2023-07-22
EMP_03154,2020-11-29,2023-03-19,False,2.3,,2024-08-04
EMP_03155,2024-03-05,,True,1.82,2025-03-26,
EMP_03156,2013-07-15,2025-04-05,False,11.72,2014-10-17,
EMP_03157,2010-02-01,,True,15.91,2016-05-07,
EMP_03158,2016-10-14,,True,9.21,,
EMP_03159,2015-05-16,,True,10.63,,2024-09-04
EMP_03160,2021-10-27,,True,4.18,,2023-08-13
EMP_03161,2023-06-06,,True,2.57,2024-08-29,2024-05-02
EMP_03162,2018-05-04,,True,7.66,2020-05-29,2024-10-26
EMP_03163,2019-09-04,,True,6.32,2023-04-30,2023-08-08
EMP_03164,2011-12-06,,True,14.07,,2024-11-16
EMP_03165,2022-10-13,2024-10-14,False,2.0,2024-11-22,2025-02-17
EMP_03166,2023-08-31,,True,2.34,,
EMP_03167,2016-11-11,,True,9.14,,2025-05-31
EMP_03168,2023-05-31,,True,2.59,2025-04-11,
EMP_03169,2024-10-11,2025-05-25,False,0.62,,2024-11-22
EMP_03170,2018-07-09,2023-10-03,False,5.23,,
EMP_03171,2018-04-14,2019-11-17,False,1.59,,2024-01-19
EMP_03172,2024-06-20,,True,1.53,2025-06-23,
EMP_03173,2023-10-15,,True,2.21,,2025-01-16
EMP_03174,2016-04-13,,True,9.72,2018-09-12,
EMP_03175,2015-03-24,,True,10.77,2018-02-19,
EMP_03176,2017-01-15,,True,8.96,2025-06-24,2024-06-16
EMP_03177,2013-11-29,,True,12.09,2025-03-04,
EMP_03178,2021-04-28,,True,4.68,2024-12-28,
EMP_03179,2012-11-19,,True,13.11,2019-12-29,2025-01-20
EMP_03180,2023-06-29,,True,2.51,,2024-05-10
EMP_03181,2022-01-10,,True,3.97,2024-12-24,2024-08-11
EMP_03182,2016-06-08,,True,9.56,,2024-06-29
EMP_03183,2013-07-07,,True,12.48,,2024-05-25
EMP_03184,2015-05-02,,True,10.67,2024-09-23,
EMP_03185,2011-08-29,,True,14.34,,2024-03-10
EMP_03186,2013-08-29,,True,12.34,,
EMP_03187,2018-01-15,,True,7.96,,
EMP_03188,2017-08-10,,True,8.39,,2024-06-08
EMP_03189,2023-07-31,,True,2.42,2025-01-23,
EMP_03190,2020-11-23,2023-02-08,False,2.21,2023-03-03,2024-01-16
EMP_03191,2022-07-24,,True,3.44,,2024-06-29
EMP_03192,2022-01-24,2024-09-05,False,2.61,2024-02-02,
EMP_03193,2015-04-19,,True,10.7,2018-01-15,2024-11-30
EMP_03194,2017-05-30,,True,8.59,2018-05-30,2024-11-07
EMP_03195,2011-12-31,,True,14.0,,
EMP_03196,2015-06-18,,True,10.54,,2024-03-30
EMP_03197,2012-09-16,2025-02-12,False,12.41,2020-02-21,2023-09-04
EMP_03198,2023-09-29,,True,2.26,2024-10-02,2024-01-06
EMP_03199,2015-05-30,,True,10.59,,
EMP_03200,2011-04-08,2012-02-26,False,0.89,2022-12-19,2023-11-09
EMP_03201,2010-01-11,,True,15.97,2020-09-06,2025-02-21
EMP_03202,2016-06-06,,True,9.57,,
EMP_03203,2021-04-27,,True,4.68,,
EMP_03204,2011-08-14,,True,14.38,,
EMP_03205,2014-01-28,,True,11.92,,2024-07-07
EMP_03206,2023-11-29,,True,2.09,2025-04-20,2024-09-10
EMP_03207,2018-10-29,,True,7.17,2022-08-17,2024-05-04
EMP_03208,2024-01-02,,True,2.0,2025-06-15,2024-12-08
EMP_03209,2012-07-29,,True,13.42,2022-01-22,2024-08-06
EMP_03210,2019-03-18,,True,6.79,2020-08-26,2023-10-29
EMP_03211,2015-03-04,,True,10.83,2018-11-09,2024-03-26
EMP_03212,2023-08-12,,True,2.39,,
EMP_03213,2023-02-22,2024-05-22,False,1.25,,
EMP_03214,2011-09-06,,True,14.32,,2024-09-06
EMP_03215,2023-09-12,,True,2.3,,2023-10-26
EMP_03216,2022-11-06,2024-12-09,False,2.09,2025-05-03,
EMP_03217,2020-06-30,,True,5.5,,2025-05-13
EMP_03218,2022-03-02,,True,3.83,2023-05-11,2023-12-11
EMP_03219,2020-10-28,2020-12-22,False,0.15,2023-06-13,2025-04-15
EMP_03220,2017-02-24,,True,8.85,2023-04-04,
EMP_03221,2011-12-11,,True,14.06,,
EMP_03222,2014-12-12,,True,11.05,2022-12-05,2025-04-21
EMP_03223,2014-07-12,,True,11.47,2019-02-14,
EMP_03224,2014-01-08,2017-04-13,False,3.26,2015-07-30,
EMP_03225,2010-10-16,,True,15.21,,
EMP_03226,2013-11-05,2020-01-09,False,6.18,2015-12-28,
EMP_03227,2016-09-09,,True,9.31,2019-02-03,2024-12-25
EMP_03228,2015-08-08,,True,10.4,,2023-10-22
EMP_03229,2021-12-31,2022-06-01,False,0.42,,2025-04-09
EMP_03230,2017-02-06,,True,8.9,2019-10-16,
EMP_03231,2021-04-20,2025-01-20,False,3.75,2023-07-08,2023-07-19
EMP_03232,2020-01-01,,True,6.0,2022-09-30,
EMP_03233,2022-09-22,,True,3.27,,2024-08-14
EMP_03234,2021-01-16,,True,4.96,2024-02-15,2024-06-20
EMP_03235,2022-01-11,,True,3.97,2025-03-31,2023-10-04
EMP_03236,2015-04-24,,True,10.69,2017-03-17,2024-05-22
EMP_03237,2013-07-17,,True,12.46,,2024-10-19
EMP_03238,2023-07-10,,True,2.48,,
EMP_03239,2017-07-10,2019-08-15,False,2.1,2022-12-03,2025-04-02
EMP_03240,2024-08-19,2025-04-20,False,0.67,,2024-01-27
EMP_03241,2019-10-26,,True,6.18,2021-11-22,
EMP_03242,2016-09-28,,True,9.26,,2025-02-19
EMP_03243,2019-08-12,,True,6.39,2022-10-01,2023-11-14
EMP_03244,2012-11-24,,True,13.1,,
EMP_03245,2015-09-06,,True,10.32,2025-04-17,
EMP_03246,2022-12-24,2024-04-20,False,1.32,,2023-08-15
EMP_03247,2018-08-13,,True,7.38,2024-07-31,2024-09-01
EMP_03248,2012-08-04,,True,13.41,2014-05-05,
EMP_03249,2012-01-13,,True,13.97,2015-02-20,
EMP_03250,2013-10-27,,True,12.18,,
EMP_03251,2018-03-03,,True,7.83,,2024-01-31
EMP_03252,2022-02-28,,True,3.84,2025-01-25,2025-06-19
EMP_03253,2013-09-29,,True,12.25,,
EMP_03254,2016-02-22,,True,9.86,,2025-01-21
EMP_03255,2016-03-07,,True,9.82,2025-05-06,2024-06-24
EMP_03256,2014-07-13,,True,11.47,2021-09-10,2025-06-29
EMP_03257,2018-04-10,,True,7.73,,
EMP_03258,2020-09-25,,True,5.26,2025-04-24,2023-09-01
EMP_03259,2021-03-16,,True,4.79,2024-03-23,2025-04-11
EMP_03260,2020-04-13,,True,5.72,,
EMP_03261,2020-12-22,,True,5.02,,
EMP_03262,2017-01-19,2019-02-08,False,2.05,2019-04-26,2025-02-26
EMP_03263,2017-04-30,,True,8.67,2023-03-13,2023-10-19
EMP_03264,2024-10-31,,True,1.17,,2024-03-29
EMP_03265,2016-09-17,2025-06-02,False,8.71,2020-10-21,2025-06-08
EMP_03266,2021-09-25,,True,4.27,,2023-08-30
EMP_03267,2010-04-17,,True,15.71,2016-09-28,2023-10-13
EMP_03268,2023-01-16,,True,2.96,2024-02-28,2025-04-14
EMP_03269,2013-08-13,,True,12.38,,2024-01-18
EMP_03270,2013-11-09,,True,12.14,,
EMP_03271,2019-06-22,,True,6.53,,2024-08-04
EMP_03272,2024-11-12,,True,1.13,,2024-02-12
EMP_03273,2013-05-02,,True,12.67,,
EMP_03274,2023-06-06,,True,2.57,2025-02-15,2024-02-12
EMP_03275,2010-03-04,,True,15.83,2025-01-16,2023-07-27
EMP_03276,2020-08-31,,True,5.33,2025-03-03,
EMP_03277,2016-12-16,,True,9.04,2021-12-11,2024-05-11
EMP_03278,2016-05-06,2019-11-04,False,3.5,,2025-04-25
EMP_03279,2021-01-03,,True,4.99,,2023-08-14
EMP_03280,2013-04-10,,True,12.73,,2023-12-10
EMP_03281,2014-09-03,,True,11.33,2018-04-13,2023-07-04
EMP_03282,2013-02-26,,True,12.84,2021-12-11,
EMP_03283,2023-08-22,,True,2.36,,2024-12-07
EMP_03284,2016-07-28,,True,9.43,2019-09-26,2024-12-06
EMP_03285,2011-10-02,,True,14.25,2021-03-22,2025-01-12
EMP_03286,2016-01-05,,True,9.99,2018-07-09,
EMP_03287,2012-01-31,,True,13.92,2013-12-19,
EMP_03288,2013-05-28,,True,12.59,2019-04-24,2024-04-22
EMP_03289,2018-08-25,2023-02-15,False,4.48,,2024-01-19
EMP_03290,2016-09-17,,True,9.29,,2024-08-25
EMP_03291,2021-07-14,,True,4.47,2023-07-31,2025-01-05
EMP_03292,2016-12-24,2022-01-05,False,5.03,,2024-03-28
EMP_03293,2020-02-07,,True,5.9,2023-09-23,2025-05-04
EMP_03294,2014-06-03,,True,11.58,2024-09-28,
EMP_03295,2020-11-16,,True,5.12,,2025-03-01
EMP_03296,2013-01-25,,True,12.93,,
EMP_03297,2020-09-24,,True,5.27,2024-09-15,2023-08-22
EMP_03298,2011-07-02,,True,14.5,2019-02-17,2023-11-25
EMP_03299,2014-06-25,,True,11.52,,2024-11-23
EMP_03300,2023-08-09,,True,2.4,,2025-02-18
EMP_03301,2017-02-21,,True,8.86,2025-04-18,2024-08-26
EMP_03302,2013-12-16,,True,12.04,,
EMP_03303,2020-05-27,2023-01-05,False,2.61,,2023-07-15
EMP_03304,2020-01-21,2024-02-05,False,4.04,,2024-02-02
EMP_03305,2013-09-10,,True,12.31,,2023-07-23
EMP_03306,2020-12-31,,True,5.0,2025-06-23,2023-10-25
EMP_03307,2023-08-17,,True,2.37,2024-09-17,2023-11-17
EMP_03308,2014-02-01,2023-07-09,False,9.43,,2024-05-14
EMP_03309,2019-07-31,,True,6.42,,
EMP_03310,2022-02-08,2024-11-23,False,2.79,2024-07-28,2025-02-19
EMP_03311,2015-08-19,,True,10.37,,2023-10-13
EMP_03312,2018-05-11,,True,7.64,,2023-10-26
EMP_03313,2024-04-07,,True,1.73,2025-05-13,2025-02-24
EMP_03314,2011-12-06,,True,14.07,2020-02-25,2023-07-14
EMP_03315,2016-05-22,,True,9.61,2023-04-04,
EMP_03316,2024-05-29,2025-06-26,False,1.08,,2025-05-31
EMP_03317,2016-09-29,,True,9.25,2019-03-14,2024-04-13
EMP_03318,2023-03-13,,True,2.8,2024-03-28,
EMP_03319,2012-08-08,,True,13.4,2024-06-27,
EMP_03320,2014-12-31,2015-10-09,False,0.77,2016-05-09,2023-07-08
EMP_03321,2021-03-03,,True,4.83,,2024-05-22
EMP_03322,2024-03-08,2025-02-03,False,0.91,,2024-02-26
EMP_03323,2016-07-15,,True,9.46,,
EMP_03324,2023-08-15,,True,2.38,,2023-12-20
EMP_03325,2010-07-05,,True,15.49,,2024-10-05
EMP_03326,2013-06-08,,True,12.56,2018-07-17,2024-03-12
